title,year,genre,plot,poster,rating,trailor
Mobile Suit Gundam: The Origin I - Blue-Eyed Casval,2015,"Action, Science Fiction, Animation",,https://image.tmdb.org/t/p/w500//pliN7qFxFkXct5fJdHXFlVcZYwo.jpg,6.4,https://www.youtube.com/embed/yeouA0XVr7Y
Mazinkaizer SKL,2010,"Science Fiction, Animation, Action",,https://image.tmdb.org/t/p/w500//iYFuGXAkKTlvGa1CC3I8r2C9MrC.jpg,6.8,https://www.youtube.com/embed/None
Global Meltdown,2017,"Action, Science Fiction, Thriller, TV Movie",A helicopter pilot and an environmental scientist lead a exodus of survivors in a search for a safe haven after a catastrophic tectonic event causes the crust of the earth to break apart.,https://image.tmdb.org/t/p/w500//3msVFWalwQyfXQONXh9dRM0FLpD.jpg,6.027,https://www.youtube.com/embed/T8XhL4ecNmY
Haseena Maan Jaayegi,1999,"Action, Comedy","Separated from their wealthy father and each other, two brothers try to win the hearts of their dream girls.",https://image.tmdb.org/t/p/w500//pNZkVQOpSFkOEVRIXJGUInFNE5w.jpg,5.9,https://www.youtube.com/embed/None
The Mark of Zorro,1920,"Western, Adventure, Drama, Action, Romance","Don Diego Vega pretends to be an indolent fop as a cover for his true identity, the masked avenger Zorro.",https://image.tmdb.org/t/p/w500//1N1gSSJs9ULgSWUM0W7zCXSR2QK.jpg,7.259,https://www.youtube.com/embed/None
Hibiki,2018,"Action, Comedy",A high school girl with overwhelming literary talent shakes up the lives of those around her with her brilliant spontaneity.,https://image.tmdb.org/t/p/w500//rK86QnCyzJ3CXbiImG0BNzp4rxB.jpg,6.8,https://www.youtube.com/embed/ERWls7j_K-s
Dynamite Warrior,2006,"Action, Drama",The story is set in 1890s Siam. Siang is a young Muay Thai warrior and rocketry expert who steals back water buffalo taken from poor Isan farmers by unscrupulous cattle raiders. He is searching for a man with a tattoo who killed his parents.,https://image.tmdb.org/t/p/w500//7yRZYBeYJgM49MGWEX1LQNgzqza.jpg,5.848,https://www.youtube.com/embed/ty49dLu4XjM
Mythica: The Iron Crown,2016,"Action, Adventure, Fantasy, Science Fiction",,https://image.tmdb.org/t/p/w500//8y3G8g7E7SXZ74XDt6gaxyfELse.jpg,6.11,https://www.youtube.com/embed/2uU_EoIj3tw
Turk 182!,1985,"Action, Comedy, Drama",,https://image.tmdb.org/t/p/w500//HlpFZ60MBnEChXYM4Jc4HmpNPb.jpg,5.9,https://www.youtube.com/embed/E5DmSjWt4_w
Ghosts Can't Do It,1989,"Fantasy, Action, Comedy, Science Fiction, Romance","Elderly Scott kills himself after a heart attack wrecks his body, but then comes back as a ghost and convinces his loving young hot wife Kate to pick and kill a young man in order for Scott to possess his body and be with her again.",https://image.tmdb.org/t/p/w500//ljYMbuNeGvKf3xUto1quK2GUWSo.jpg,2.8,https://www.youtube.com/embed/None
"Run, Man, Run",1968,"Action, Western","The legendary Tomas Milian stars as Cuchillo, a knife-throwing thief on the run from murderous bandits, sadistic American agents, his hot-blooded fiancée and a sheriff turned bounty hunter, all of whom are gunning for a hidden fortune in gold that could finance the Mexican Revolution.",https://image.tmdb.org/t/p/w500//5j8FLFM3n6SVSQvqPoEmZcyk2l2.jpg,6.4,https://www.youtube.com/embed/1WN3JloPxYM
Sinbad and the War of the Furies,2016,"Action, Adventure, Fantasy","On a treasure hunt gone wrong, modern-day adventurer Sinbad accidentally releases the Furies, three beautiful but terrible ancient beings powerful enough to threaten life on Earth.",https://image.tmdb.org/t/p/w500//cQgIfMgn9XxbsqdORAQpE6sGkEj.jpg,5.2,https://www.youtube.com/embed/xge_yUmwFXU
Catchfire,1990,"Drama, Action, Thriller, Romance","A witness to a mob assassination flees for her life from town to town, switching identities, but cannot seem to elude Milo, the chief killer out to get her.",https://image.tmdb.org/t/p/w500//jHec0NYYhzlUE3CUyYnI70YNih.jpg,5.669,https://www.youtube.com/embed/I3U0E5hVQSk
The Iron-Fisted Monk,1977,"Action, Comedy, Drama",,https://image.tmdb.org/t/p/w500//iOTjt0M0trPGy5rfc2m0TAaGaVL.jpg,6.235,https://www.youtube.com/embed/yo-_MIfR-Jg
The Big Bang,2011,"Action, Mystery, Thriller",,https://image.tmdb.org/t/p/w500//tnr5dg4YGGCRgLr84noLmbQfiQS.jpg,5.4,https://www.youtube.com/embed/HwntbsRIYNs
Vikrant Rona,2022,"Mystery, Thriller, Action","Almost half a century ago, a remote village in the middle of a tropical rain forest starts witnessing a series of unexplainable events which they attribute to the supernatural. Vikrant Rona, An eccentric police officer, is assigned to solve the mystery. A mysterious game unfolds where everyone in the village is a potential victim and everyone is a suspect.",https://image.tmdb.org/t/p/w500//2IfxcpcPPuFrI5slMaH0Ln4z2o8.jpg,6.75,https://www.youtube.com/embed/Ylte9v30UcY
Old Men in New Cars: In China They Eat Dogs II,2002,"Action, Comedy, Crime, Thriller","The last wish of the dying ""Monk"" is for his foster child, Harald, to find his real son, Ludvig. But the latter is currently in a Swedish prison cell...",https://image.tmdb.org/t/p/w500//n2KH5TlEcYPvinmwsJj4ULc1xDO.jpg,6.7,https://www.youtube.com/embed/5ihCzPrsCeA
Collision Earth,2020,"Science Fiction, Action, TV Movie",A large meteor shower unexpectedly bombards planet Earth. Scientists rush to the scene of the first impact and the race is on to find a solution to save humanity.,https://image.tmdb.org/t/p/w500//2acWxg0KtSAqLoCcRUy27hQC32M.jpg,4.1,https://www.youtube.com/embed/RpG70P5YeFE
Shank,2009,"Drama, Action",,https://image.tmdb.org/t/p/w500//c9xtOtEGHcANKEByorTLxcKNE8y.jpg,6.2,https://www.youtube.com/embed/None
Polícia Federal: A Lei é Para Todos - Os Bastidores da Operação Lava Jato,2017,"Action, Thriller, Crime",,https://image.tmdb.org/t/p/w500//lYOBHagDwOv66TUzRy265qSWwTP.jpg,7.11,https://www.youtube.com/embed/None
Los bastardos,2023,"Action, Thriller, Crime, Drama",,https://image.tmdb.org/t/p/w500//yshUbCP6Y5kEAAcW3AHK7uru24i.jpg,0.0,https://www.youtube.com/embed/None
Tell It Like a Woman,2022,"Action, Adventure, Drama, Animation","Tell It Like A Woman comprises of seven segments that are directed by female directors from different parts of the world and shot in Italy, India, Japan, and the U.S. Each segment is an inspirational and empowering story about women, by women, for everyone.",https://image.tmdb.org/t/p/w500//s4tKbdmxXrPVH9QhznNKuCkHeaO.jpg,4.833,https://www.youtube.com/embed/aariSQlekQ0
Sarpatta Parambarai,2021,"Action, Drama","When Sarpatta Parambarai is challenged to a do-or-die match, Kabilan, a young labourer, must choose whether to put on the gloves himself and lead his clan to victory, or be dissuaded by his disapproving mother and dangerous politics.",https://image.tmdb.org/t/p/w500//3f2KrEoOTmQxfDWgeqqLQ1rCYWP.jpg,7.2,https://www.youtube.com/embed/None
Field of Lost Shoes,2015,"War, Drama, History, Action",A group of teenage cadets sheltered from war at the Virginia Military Institute must confront the horrors of an adult world when they are called upon to defend the Shenandoah Valley.,https://image.tmdb.org/t/p/w500//sT0UoBSZ48RbQVqctVAJddyPXdw.jpg,6.4,https://www.youtube.com/embed/oKyeMh3Dwwk
The Red Spectacles,1987,"Action, Science Fiction, Comedy","Summer 1995. With the arrival of the ""Age of Cats"", the former Kerberos police unit is now disbanded. However one member remains, a stray dog who returns to his old roost after a three-years exile. This wild dog no longer has a master, but now the ""Young Lady of Fate"" will guide him on his journey.",https://image.tmdb.org/t/p/w500//3FtJ3rdrxbIgdpU5LkZiins4Lex.jpg,6.0,https://www.youtube.com/embed/XbwoUerTyKg
Sarkar Raj,2008,"Action, Adventure, Crime, Drama","When Anita Raja, CEO of Sheppard power plant, brings a power plant proposal to set up in rural Mahrashtra before the Nagres, insightful Shankar is quick to realise the benefits the power plant can bring to the people.",https://image.tmdb.org/t/p/w500//1ptl9Dq51jXpUNotg6CwHWZxoaK.jpg,6.6,https://www.youtube.com/embed/KFvBUjCTjBM
Raavanan,2010,"Action, Adventure, Crime","After inspector Dev stirs the reign of Veeraiya, a tribal outlaw, the latter responds by kidnapping his wife, Ragini. While she tries to escape from him, Dev fights many resistances to find her.",https://image.tmdb.org/t/p/w500//74HyPsUrzPU7fJwL5dUYVhre0mV.jpg,6.9,https://www.youtube.com/embed/1L6b5JJShrU
The Brink,2017,"Thriller, Crime, Action",,https://image.tmdb.org/t/p/w500//iqAs8GjACNHcChpoIED8fkFxpWm.jpg,5.8,https://www.youtube.com/embed/an8NaH4RglY
The Neptune Factor,1973,"Action, Science Fiction","When an underwater ocean lab is lost in a earthquake, an advanced submarine is sent down to find it and encounters terrible danger.",https://image.tmdb.org/t/p/w500//t4wrizSnKxCgiJTrB7CGnM2eME4.jpg,4.859,https://www.youtube.com/embed/nh09YXxJJNg
The Fable,2019,"Action, Comedy, Crime","The Fable is a legendary yakuza hitman equal to none—but his boss orders him and his sultry associate to lay low and learn how to live a ""normal life"" in Osaka.",https://image.tmdb.org/t/p/w500//zILJ5Dzx1NTu2ATalKQrZgTi2mS.jpg,6.5,https://www.youtube.com/embed/xZ8wV3rSbKg
The Lost Legion,2014,"History, Action, Adventure","Following the fall of the Roman Empire, a Roman woman plots to make her son the new Emperor and to fulfill the former glory of the city.",https://image.tmdb.org/t/p/w500//gvgvgR3H7DLUnGVipEsYUKsmALe.jpg,6.2,https://www.youtube.com/embed/None
The Fall Guy,2024,Action,A Hollywood stuntman moonlights as a bounty hunter to make ends meet.,https://image.tmdb.org/t/p/w500//2ek87dqVQRPoZ57ZODbbcgdnivy.jpg,0.0,https://www.youtube.com/embed/None
Robotropolis,2011,"Adventure, Action, Thriller, Science Fiction","A group of reporters are covering the unveiling of a new facility that is completely maintained by robot prototypes. When one of the robots goes haywire, the reporters find themselves not just reporting on the malfunction, but fighting for their lives.",https://image.tmdb.org/t/p/w500//pvOHSqQcWzcLuZY9D1sg62hR5G8.jpg,3.033,https://www.youtube.com/embed/mlHrcXS0Dj0
The Brave,2019,"Action, Thriller, Crime",In an Albanian town known for drug production and trafficking an elite group of cops set out to end the war waged against the local police.,https://image.tmdb.org/t/p/w500//aF4q1iWQvqVcBfbd8iV8omqi86K.jpg,5.5,https://www.youtube.com/embed/None
Tarzan Triumphs,1943,"Action, Adventure, War","Zandra, white princess of a lost civilization, comes to Tarzan for help when Nazis invade the jungle with plans to conquer her people and take their wealth. Tarzan, the isolationist, becomes involved after the Nazis shoot at him and capture Boy: ""Now Tarzan make war!""",https://image.tmdb.org/t/p/w500//kW131tphE6YLG1uAN3bNm50ka6o.jpg,6.057,https://www.youtube.com/embed/tWnPpXbgHEk
White Vengeance,2011,"Drama, Action",,https://image.tmdb.org/t/p/w500//q31bbuzcEjy6Kbxf4QRzPhejeMc.jpg,6.7,https://www.youtube.com/embed/RzantmYYRoI
"Fist of Fear, Touch of Death",1980,"Action, Documentary, Comedy",A television reporter interviews fighters and promoters about Bruce Lee in preparation for a tournament to claim the title of “Successor to the Bruce Lee legacy”. Footage from Bruce Lee's films and interviews are repurposed in pseudo-documentary style.,https://image.tmdb.org/t/p/w500//4yQtzkPKD7z3ZqRraoGXhwMUKwU.jpg,4.55,https://www.youtube.com/embed/fBkDDXDJHK8
The Man from Hong Kong,1975,"Action, Crime","Australian authorities arrest a man believed to be connected to the Sydney criminal underworld and send for Inspector Fang Sing Leng (Jimmy Wang Yu) from Hong Kong to question him. After the alleged criminal is assassinated, Inspector Leng and the Sydney police try to hunt down those responsible and hope to solve their case along the way.",https://image.tmdb.org/t/p/w500//lCLUFxMNxcutYcSXbMySWDJvAUd.jpg,6.8,https://www.youtube.com/embed/nknowbJ_CgU
Rivals,2008,"Action, Crime","The story of two rival brothers, one a pimp and the other a cop, and how the former manages to be the family favourite.",https://image.tmdb.org/t/p/w500//ye535DToA5GdxMgaSTWOOiOEoSb.jpg,5.885,https://www.youtube.com/embed/None
Cyber City Oedo 808,1990,"Animation, Science Fiction, Horror, Action, Crime",,https://image.tmdb.org/t/p/w500//jnQxYc0xwaFle1QLHGdTPbNOTWH.jpg,6.9,https://www.youtube.com/embed/yhtTG6AGYNk
Across the Line: The Exodus of Charlie Wright,2010,"Drama, Action, Thriller, Crime","The story centers on Charlie, a Los Angeles billionaire financial whiz who goes into self-imposed exile in Tijuana after his empire is revealed to have been a Ponzi scheme. While looking for the woman he abandoned there 25 years before, Charlie is pursued by a Mexican gangster, a federal agent and thugs sent by a former client looking to retrieve his money.",https://image.tmdb.org/t/p/w500//wICNztMLSZjTPEYGuNX95loPJXg.jpg,5.2,https://www.youtube.com/embed/None
Modesty Blaise,1966,"Action, Comedy, Thriller",,https://image.tmdb.org/t/p/w500//rpQRLEcQeWe2T8TbSJ0zJ0Avqij.jpg,5.202,https://www.youtube.com/embed/z7WcmAaSAX4
Velayudham,2011,Action,An ordinary milkman is forced to become the fictional character Velayudham who takes on the scum of the earth.,https://image.tmdb.org/t/p/w500//3AMmKdLbeGr8KxbsOwERzRM3xdy.jpg,5.186,https://www.youtube.com/embed/dELfiJiCei0
Kamen Rider × Kamen Rider Wizard & Fourze: Movie Wars Ultimatum,2012,"Action, Adventure, Science Fiction, Drama, Comedy",,https://image.tmdb.org/t/p/w500//7T5XB93Kgcw7lEF9y84ji4hn8x2.jpg,3.2,https://www.youtube.com/embed/cH4XRAzmm88
Minnesota Clay,1964,"Romance, Action, War, Western","Wrongfully imprisoned for a crime he didn't commit, Minnesota Clay seeks revenge on the man who withheld evidence at his trial. There is a problem however, he is going blind.",https://image.tmdb.org/t/p/w500//se8fCOGSAdxU00SH5ZwXy86u5pt.jpg,6.133,https://www.youtube.com/embed/q6wSYJ5OHIw
Air Panic,2002,"Action, Drama, Thriller",,https://image.tmdb.org/t/p/w500//imi1PTynSw6lUd74DmVIRCpDdFm.jpg,4.2,https://www.youtube.com/embed/None
Initial D Battle Stage 2,2007,"Action, Animation","Initial D Battle Stage 2 summarizes the major street races from the Initial D: Fourth Stage. Two races that were previously seen only in the manga were animated specially for this OVA. The first race is Takahashi Keisuke vs. Smiley Sakai, and the other is Keisuke vs. Kawai Atsuro.",https://image.tmdb.org/t/p/w500//fUlKUk0bClE6zNp0e3WKckEUZLo.jpg,5.2,https://www.youtube.com/embed/None
GodFather,2022,"Action, Drama","The sudden demise of the celebrated leader PKR leaves the ruling party in a political crisis and shakes up the family. The party has to elect a leader, and more than one player is in contention. Everyone’s intentions are blurred, and loyalties are in question. Brahma is a game changer in this squabble. Who will succeed as the leader and become the CM?",https://image.tmdb.org/t/p/w500//umELvwOThFPvytDvu4oq9BgKcD3.jpg,5.167,https://www.youtube.com/embed/None
Date A Bullet: Nightmare or Queen,2020,"Animation, Action, Romance, Science Fiction","Second part of the ""Date A Bullet"" films.",https://image.tmdb.org/t/p/w500//hr44tfBcVp3Eh1PS2dGgpe2da5y.jpg,7.9,https://www.youtube.com/embed/dA92wsG-V7M
A Farewell to Weapons,2013,"Animation, Action, Science Fiction, Drama, War","In a post-apocalyptic future, a group of soldiers is sent to a ghost city to destroy an automated sentry.",https://image.tmdb.org/t/p/w500//6j6hOK21Rac5Im2S51Da8XLqbGB.jpg,5.8,https://www.youtube.com/embed/BQYEhmao5J4
The Show Must Go On,2007,"Drama, Action, Comedy",A middle-aged gangster's lifetime of mistakes catch up with him as his personal and professional life is destroyed.,https://image.tmdb.org/t/p/w500//AciJTdaTbzZUAunAuD14XxDPjcR.jpg,6.6,https://www.youtube.com/embed/fr8Ny0GNqsM
Terminator Salvation: The Machinima Series,2009,"Animation, Action, Adventure","In the Year 2016, Resistance fighter Blair Williams embarks on a deadly mission to search for a threat that is weakening humanity's defense against the self-aware artificial intelligence called Skynet and it's lethal Terminators.",https://image.tmdb.org/t/p/w500//kVdSgIzm13mkTpj9cfwnR8Y1xnq.jpg,6.6,https://www.youtube.com/embed/None
Return to a Better Tomorrow,1994,"Action, Thriller, Crime",An adventure that delves into the dark caverns of the underworld and tells the tale of three chivalrous gangsters who attempt to escape the powerful clutch of their gang leader.,https://image.tmdb.org/t/p/w500//y8aPlCJmAK4v3H2Aqju2ebH9Xha.jpg,4.8,https://www.youtube.com/embed/None
